0 	4440 	0 	0 	7.16143e-12 	-1.93355e-13 	0
0.041502 	4440 	1.877e-13 	0 	2.45213e-13 	-8.32139e-14 	0
0.0815173 	4440 	1.11876e-13 	0 	-4.44907e-12 	8.36341e-14 	0
0.120099 	4440 	-2.11279e-14 	0 	5.73158e-14 	8.06587e-14 	0
0.157299 	4440 	-2.6983e-14 	0 	1.72513e-12 	1.97767e-14 	-2.54818e-19
0.193166 	4440 	4.80308e-14 	0 	-5.04365e-13 	-2.81617e-14 	-2.45009e-19
0.227748 	4440 	8.39933e-14 	0 	-2.75518e-13 	-3.51006e-14 	0
0.261091 	4440 	1.09917e-13 	0 	2.74906e-12 	-5.18623e-14 	0
0.29324 	4440 	1.26401e-13 	0 	2.17992e-12 	-7.98037e-14 	0
0.324237 	4440 	8.30257e-14 	0 	-3.82942e-13 	9.28236e-15 	1.38852e-19
0.354123 	4440 	5.07321e-14 	0 	-5.20146e-13 	7.15834e-14 	-7.67473e-21
0.382939 	4440 	6.2812e-14 	0 	-3.95815e-13 	3.37427e-14 	-1.02452e-17
0.410723 	4440 	8.67115e-14 	0 	-4.78219e-13 	-4.94918e-14 	-9.78823e-18
0.437511 	4440 	9.93872e-14 	0 	1.88184e-13 	-7.30346e-14 	-1.07133e-17
0.46334 	4440 	1.1406e-13 	0 	1.48932e-12 	-8.55852e-14 	-1.03797e-17
0.488243 	4440 	1.47368e-13 	0 	1.33485e-12 	-1.65012e-13 	1.57797e-19
0.512254 	4440 	1.72862e-13 	0 	-1.92089e-12 	-1.40645e-13 	1.52802e-19
0.535405 	4440 	1.74223e-13 	0 	-3.65816e-12 	-5.72923e-14 	1.20751e-17
0.557727 	4440 	1.78811e-13 	0 	1.3654e-12 	-2.89838e-14 	5.14028e-18
0.568488 	4440 	1.87256e-13 	0 	3.80308e-12 	-6.45184e-14 	-6.04914e-18
0.579249 	4440 	1.83238e-13 	0 	2.40659e-12 	-7.50478e-14 	-2.99124e-18
0.589624 	4440 	1.769e-13 	0 	1.3978e-12 	-7.6072e-14 	0
0.6 	4440 	1.78596e-13 	0 	1.11936e-13 	-1.02349e-13 	0
0.603574 	4440 	1.79107e-13 	0 	-1.34141e-12 	-9.03125e-14 	0
0.607148 	4440 	1.80675e-13 	0 	-3.48792e-12 	-8.54229e-14 	1.53629e-20
0.610725 	4440 	1.82092e-13 	0 	3.39744e-13 	-7.52139e-14 	1.13997e-18
0.614302 	4440 	1.80344e-13 	0 	1.59326e-11 	-8.63536e-14 	1.13996e-18
0.617882 	4440 	1.76244e-13 	0 	7.82915e-11 	-1.07512e-13 	1.52934e-20
0.621462 	4440 	1.69143e-13 	0 	4.52598e-10 	-7.72503e-14 	-1.13483e-18
0.625045 	4440 	1.48337e-13 	0 	2.52124e-09 	-5.54048e-14 	1.44994e-20
0.628627 	4440 	1.39109e-13 	0 	1.38114e-08 	-1.73974e-13 	1.16458e-18
0.632213 	4440 	2.25101e-13 	0 	7.52983e-08 	-9.1077e-13 	1.51536e-20
0.635798 	4440 	6.94201e-13 	0 	4.11669e-07 	-4.94178e-12 	0
0.639386 	4440 	3.26624e-12 	0 	2.24537e-06 	-2.69657e-11 	1.50556e-20
0.642975 	4440 	1.74049e-11 	0 	1.22873e-05 	-1.46733e-10 	1.50567e-20
0.646567 	4440 	9.50398e-11 	0 	6.70717e-05 	-8.02359e-10 	-1.49916e-20
0.650158 	4440 	5.18945e-10 	0 	0.000367242 	-4.37001e-09 	-1.49924e-20
0.653752 	4440 	2.84373e-09 	0 	0.00200591 	-2.39152e-08 	-1.13699e-18
0.657346 	4440 	1.56009e-08 	0 	0.0109928 	-1.30356e-07 	-1.13707e-18
0.660944 	4439.99 	8.63092e-08 	0 	0.0600749 	-7.13983e-07 	0
0.664541 	4439.98 	4.81801e-07 	0 	0.329106 	-3.89128e-06 	-1.11817e-18
0.668141 	4439.86 	2.76046e-06 	0 	1.78476 	-2.1271e-05 	-1.11821e-18
0.67174 	4439.2 	1.61769e-05 	0 	9.3946 	-0.000114147 	1.51842e-20
0.675343 	4435.47 	9.32735e-05 	0 	43.5807 	-0.00057919 	1.31974e-18
0.678946 	4417.31 	0.000451671 	0 	159.224 	-0.00239597 	1.30462e-18
0.682552 	4350.47 	0.00174106 	0 	436.78 	-0.00729036 	3.96848e-18
0.686158 	4176.83 	0.00509237 	0 	943.326 	-0.0164588 	3.96863e-18
0.689766 	3844.59 	0.0117289 	0 	1716.07 	-0.0305918 	-1.73177e-17
0.693375 	3348 	0.0222701 	0 	2859.92 	-0.0509047 	1.43232e-17
0.696986 	2720.18 	0.0365487 	0 	4941.76 	-0.0846412 	-2.33216e-17
0.700598 	2013.37 	0.0495644 	0 	8221.66 	-0.173715 	-5.49688e-17
0.704213 	1364.44 	0.0637748 	0 	10260.3 	-0.225985 	-2.12401e-18
0.707827 	957.474 	0.0729493 	0 	8355.72 	-0.16927 	-2.11065e-16
0.711444 	790.03 	0.0740571 	0 	4402.23 	-0.0937517 	-2.08952e-16
0.715061 	728.676 	0.0761042 	0 	1704.97 	-0.0458586 	3.07459e-18
0.718681 	702.309 	0.0775246 	0 	640.537 	-0.0253249 	3.07489e-18
0.722302 	686.481 	0.0783572 	0 	291.183 	-0.0161039 	-3.1132e-18
0.725925 	674.073 	0.0788493 	0 	179.71 	-0.0119377 	-2.42096e-16
0.729548 	662.773 	0.0791344 	0 	146.163 	-0.00989219 	-2.42116e-16
0.733174 	651.982 	0.0793144 	0 	134.516 	-0.00872155 	-6.24463e-18
0.7368 	641.584 	0.0794361 	0 	128.097 	-0.00795799 	-2.46303e-16
0.740429 	631.561 	0.0795216 	0 	122.752 	-0.00740805 	-5.82468e-18
0.744058 	621.907 	0.0795836 	0 	117.64 	-0.00697834 	2.34253e-16
0.74769 	612.611 	0.0796288 	0 	112.671 	-0.00661874 	-3.12691e-18
0.751321 	603.662 	0.0796611 	0 	107.864 	-0.00630144 	0
0.754956 	595.048 	0.0796823 	0 	103.238 	-0.0060113 	2.3841e-16
0.758591 	586.754 	0.0796932 	0 	98.8025 	-0.00574178 	2.3529e-16
0.762228 	578.767 	0.0796944 	0 	94.5596 	-0.00549091 	2.38781e-16
0.765866 	571.074 	0.0796859 	0 	90.5114 	-0.00525933 	4.83882e-16
0.769507 	563.662 	0.0796681 	0 	86.6549 	-0.00504886 	4.87363e-16
0.773147 	556.52 	0.0796413 	0 	82.9852 	-0.00486159 	4.87678e-16
0.77679 	549.633 	0.0796057 	0 	79.4972 	-0.00469886 	2.42287e-16
0.780434 	542.99 	0.0795617 	0 	76.1843 	-0.00456041 	0
0.78408 	536.577 	0.0795097 	0 	73.0387 	-0.0044441 	3.11873e-18
0.787727 	530.384 	0.07945 	0 	70.0539 	-0.0043462 	3.11906e-18
0.791376 	524.398 	0.0793833 	0 	67.2239 	-0.00426226 	0
0.795026 	518.608 	0.0793101 	0 	64.5434 	-0.00418768 	-2.42601e-16
0.798678 	513.005 	0.0792312 	0 	62.0066 	-0.00411884 	-4.82212e-16
0.80233 	507.576 	0.0791472 	0 	59.6092 	-0.00405348 	-4.85243e-16
0.805986 	502.312 	0.0790586 	0 	57.3465 	-0.00399053 	-4.88322e-16
0.809641 	497.204 	0.078966 	0 	55.2122 	-0.00393016 	-2.42693e-16
0.813299 	492.244 	0.0788698 	0 	53.2006 	-0.00387267 	-2.45701e-16
0.816957 	487.421 	0.0787703 	0 	51.3061 	-0.00381866 	-1.8124e-19
0.820618 	482.728 	0.0786679 	0 	49.5218 	-0.00376871 	-3.39222e-20
0.824279 	478.156 	0.0785625 	0 	47.8417 	-0.00372305 	-2.45593e-16
0.827943 	473.699 	0.0784541 	0 	46.2596 	-0.00368199 	3.0817e-18
0.831607 	469.35 	0.0783429 	0 	44.7698 	-0.00364548 	-2.39062e-16
0.835274 	465.101 	0.0782286 	0 	43.3664 	-0.00361315 	7.89526e-20
0.83894 	460.947 	0.0781113 	0 	42.0442 	-0.00358476 	2.42244e-16
0.84261 	456.881 	0.0779908 	0 	40.7982 	-0.00356009 	0
0.84628 	452.898 	0.0778666 	0 	39.6239 	-0.00353878 	0
0.849953 	448.992 	0.0777388 	0 	38.5164 	-0.00351972 	0
0.853626 	445.159 	0.0776077 	0 	37.4717 	-0.00350066 	0
0.857301 	441.395 	0.0774738 	0 	36.4861 	-0.00348051 	0
0.860977 	437.694 	0.0773367 	0 	35.5563 	-0.00346164 	-2.38188e-16
0.864656 	434.052 	0.0771958 	0 	34.6782 	-0.0034454 	-2.38196e-16
0.868334 	430.467 	0.0770514 	0 	33.848 	-0.00343068 	0
0.872016 	426.934 	0.0769035 	0 	33.0632 	-0.00341716 	0
0.875698 	423.45 	0.0767523 	0 	32.3204 	-0.0034046 	3.02486e-18
0.879382 	420.013 	0.0765979 	0 	31.6167 	-0.00339297 	-2.34567e-16
0.883067 	416.618 	0.0764403 	0 	30.9495 	-0.00338235 	2.74383e-18
0.886755 	413.264 	0.0762795 	0 	30.3164 	-0.00337254 	2.4036e-16
0.890442 	409.949 	0.076116 	0 	29.7145 	-0.00336342 	3.00597e-18
0.894132 	406.669 	0.0759498 	0 	29.1419 	-0.00335495 	6.00804e-18
0.897823 	403.423 	0.075781 	0 	28.5965 	-0.00334717 	6.53564e-21
0.901517 	400.208 	0.0756097 	0 	28.0763 	-0.00334001 	-2.99592e-18
0.90521 	397.024 	0.0754362 	0 	27.5793 	-0.00333332 	0
0.908906 	393.868 	0.0752606 	0 	27.104 	-0.00332715 	-2.98308e-18
0.912602 	390.739 	0.075083 	0 	26.6488 	-0.00332144 	-2.45041e-16
0.916301 	387.635 	0.0749037 	0 	26.2121 	-0.00331603 	-2.42075e-16
0.920001 	384.555 	0.0747229 	0 	25.7929 	-0.00331101 	2.96625e-18
0.923704 	381.497 	0.0745406 	0 	25.3896 	-0.00330636 	-2.35691e-16
0.927406 	378.461 	0.0743572 	0 	25.0013 	-0.0033019 	-4.77029e-16
0.931111 	375.445 	0.0741728 	0 	24.6269 	-0.0032977 	-4.79616e-16
0.934816 	372.449 	0.0739874 	0 	24.2655 	-0.00329379 	-2.41254e-16
0.938524 	369.471 	0.0738013 	0 	23.916 	-0.00329004 	2.40789e-16
0.942233 	366.51 	0.0736147 	0 	23.5778 	-0.00328653 	2.37865e-16
0.945944 	363.566 	0.0734278 	0 	23.2501 	-0.00328313 	2.34599e-16
0.949655 	360.638 	0.073241 	0 	22.932 	-0.00327982 	2.37549e-16
0.953369 	357.726 	0.0730541 	0 	22.6231 	-0.00327676 	-2.37085e-16
0.957084 	354.828 	0.0728673 	0 	22.3228 	-0.00327398 	-2.40015e-16
0.960801 	351.944 	0.0726809 	0 	22.0305 	-0.00327132 	-2.9176e-18
0.964518 	349.073 	0.0724951 	0 	21.7458 	-0.00326873 	-2.90707e-18
0.968238 	346.216 	0.0723099 	0 	21.4682 	-0.00326635 	2.33465e-16
0.971958 	343.371 	0.0721254 	0 	21.1974 	-0.00326425 	2.36384e-16
0.975681 	340.539 	0.0719418 	0 	20.9333 	-0.00326231 	2.89318e-18
0.979404 	337.718 	0.0717591 	0 	20.6665 	-0.00326051 	2.89368e-18
0.983131 	334.908 	0.0715773 	0 	20.4035 	-0.0032589 	0
