# Force coefficients
# liftDir    : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis  : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf    : 4.440000e+03
# lRef       : 1.998074e+00
# Aref       : 1.998074e-02
# CofR       : (1.500000e+00 0.000000e+00 0.000000e+00)
#            
# Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r)        
0.008003917051	-2.061897e-01	8.548326e-01	6.369285e-03	-2.030050e-01	2.093743e-01
0.008004147465	-2.061903e-01	8.548361e-01	6.369380e-03	-2.030056e-01	2.093750e-01
0.00800437788	-2.061910e-01	8.548401e-01	6.369478e-03	-2.030063e-01	2.093758e-01
0.008004608295	-2.061920e-01	8.548448e-01	6.369579e-03	-2.030072e-01	2.093768e-01
0.00800483871	-2.061930e-01	8.548499e-01	6.369683e-03	-2.030082e-01	2.093779e-01
0.008005069124	-2.061943e-01	8.548557e-01	6.369791e-03	-2.030094e-01	2.093792e-01
0.008005299539	-2.061957e-01	8.548620e-01	6.369903e-03	-2.030107e-01	2.093806e-01
0.008005529954	-2.061972e-01	8.548689e-01	6.370018e-03	-2.030122e-01	2.093822e-01
0.008005760369	-2.061989e-01	8.548764e-01	6.370138e-03	-2.030138e-01	2.093840e-01
0.008005990783	-2.062007e-01	8.548845e-01	6.370260e-03	-2.030156e-01	2.093858e-01
0.008006221198	-2.062027e-01	8.548930e-01	6.370386e-03	-2.030175e-01	2.093879e-01
0.008006451613	-2.062048e-01	8.549021e-01	6.370515e-03	-2.030195e-01	2.093900e-01
0.008006682028	-2.062070e-01	8.549118e-01	6.370646e-03	-2.030217e-01	2.093923e-01
0.008006912442	-2.062094e-01	8.549219e-01	6.370780e-03	-2.030240e-01	2.093948e-01
0.008007142857	-2.062118e-01	8.549325e-01	6.370916e-03	-2.030264e-01	2.093973e-01
0.008007373272	-2.062144e-01	8.549436e-01	6.371055e-03	-2.030289e-01	2.093999e-01
0.008007603687	-2.062171e-01	8.549551e-01	6.371195e-03	-2.030315e-01	2.094027e-01
0.008007834101	-2.062199e-01	8.549670e-01	6.371336e-03	-2.030342e-01	2.094056e-01
0.008008064516	-2.062228e-01	8.549794e-01	6.371479e-03	-2.030371e-01	2.094085e-01
0.008008294931	-2.062258e-01	8.549921e-01	6.371624e-03	-2.030400e-01	2.094116e-01
0.008008525346	-2.062289e-01	8.550053e-01	6.371769e-03	-2.030430e-01	2.094147e-01
0.00800875576	-2.062320e-01	8.550189e-01	6.371916e-03	-2.030461e-01	2.094180e-01
0.008008986175	-2.062353e-01	8.550328e-01	6.372065e-03	-2.030493e-01	2.094213e-01
0.00800921659	-2.062387e-01	8.550472e-01	6.372214e-03	-2.030526e-01	2.094248e-01
0.008009447005	-2.062421e-01	8.550619e-01	6.372364e-03	-2.030559e-01	2.094283e-01
0.008009677419	-2.062456e-01	8.550770e-01	6.372516e-03	-2.030594e-01	2.094319e-01
0.008009907834	-2.062493e-01	8.550925e-01	6.372669e-03	-2.030629e-01	2.094356e-01
0.008010138249	-2.062530e-01	8.551083e-01	6.372824e-03	-2.030666e-01	2.094394e-01
0.008010368664	-2.062568e-01	8.551246e-01	6.372979e-03	-2.030703e-01	2.094432e-01
0.008010599078	-2.062606e-01	8.551412e-01	6.373136e-03	-2.030741e-01	2.094472e-01
0.008010829493	-2.062646e-01	8.551582e-01	6.373294e-03	-2.030780e-01	2.094513e-01
0.008011059908	-2.062687e-01	8.551756e-01	6.373454e-03	-2.030820e-01	2.094554e-01
0.008011290323	-2.062728e-01	8.551933e-01	6.373615e-03	-2.030860e-01	2.094596e-01
0.008011520737	-2.062771e-01	8.552115e-01	6.373777e-03	-2.030902e-01	2.094640e-01
0.008011751152	-2.062814e-01	8.552300e-01	6.373941e-03	-2.030944e-01	2.094684e-01
0.008011981567	-2.062858e-01	8.552489e-01	6.374106e-03	-2.030987e-01	2.094728e-01
0.008012211982	-2.062903e-01	8.552681e-01	6.374273e-03	-2.031031e-01	2.094774e-01
0.008012442396	-2.062949e-01	8.552877e-01	6.374441e-03	-2.031076e-01	2.094821e-01
0.008012672811	-2.062995e-01	8.553077e-01	6.374610e-03	-2.031122e-01	2.094868e-01
0.008012903226	-2.063042e-01	8.553280e-01	6.374780e-03	-2.031168e-01	2.094916e-01
0.008013133641	-2.063090e-01	8.553486e-01	6.374952e-03	-2.031215e-01	2.094965e-01
0.008013364055	-2.063139e-01	8.553696e-01	6.375125e-03	-2.031263e-01	2.095015e-01
0.00801359447	-2.063188e-01	8.553909e-01	6.375299e-03	-2.031312e-01	2.095065e-01
0.008013824885	-2.063238e-01	8.554124e-01	6.375474e-03	-2.031361e-01	2.095116e-01
0.0080140553 	-2.063289e-01	8.554343e-01	6.375650e-03	-2.031411e-01	2.095167e-01
0.008014285714	-2.063340e-01	8.554564e-01	6.375827e-03	-2.031461e-01	2.095219e-01
0.008014516129	-2.063392e-01	8.554788e-01	6.376005e-03	-2.031512e-01	2.095272e-01
0.008014746544	-2.063444e-01	8.555014e-01	6.376184e-03	-2.031563e-01	2.095325e-01
0.008014976959	-2.063496e-01	8.555243e-01	6.376364e-03	-2.031615e-01	2.095378e-01
0.008015207373	-2.063550e-01	8.555474e-01	6.376544e-03	-2.031667e-01	2.095432e-01
0.008015437788	-2.063603e-01	8.555707e-01	6.376725e-03	-2.031719e-01	2.095487e-01
0.008015668203	-2.063657e-01	8.555942e-01	6.376907e-03	-2.031772e-01	2.095541e-01
0.008015898618	-2.063711e-01	8.556179e-01	6.377089e-03	-2.031825e-01	2.095596e-01
0.008016129032	-2.063765e-01	8.556417e-01	6.377272e-03	-2.031879e-01	2.095652e-01
0.008016359447	-2.063820e-01	8.556657e-01	6.377455e-03	-2.031933e-01	2.095707e-01
0.008016589862	-2.063875e-01	8.556899e-01	6.377639e-03	-2.031987e-01	2.095763e-01
0.008016820276	-2.063930e-01	8.557142e-01	6.377824e-03	-2.032041e-01	2.095819e-01
0.008017050691	-2.063985e-01	8.557386e-01	6.378008e-03	-2.032095e-01	2.095876e-01
0.008017281106	-2.064041e-01	8.557631e-01	6.378193e-03	-2.032150e-01	2.095932e-01
0.008017511521	-2.064096e-01	8.557877e-01	6.378379e-03	-2.032205e-01	2.095988e-01
0.008017741935	-2.064152e-01	8.558125e-01	6.378564e-03	-2.032259e-01	2.096045e-01
0.00801797235	-2.064208e-01	8.558372e-01	6.378750e-03	-2.032314e-01	2.096102e-01
0.008018202765	-2.064264e-01	8.558621e-01	6.378936e-03	-2.032369e-01	2.096158e-01
0.00801843318	-2.064319e-01	8.558870e-01	6.379123e-03	-2.032424e-01	2.096215e-01
0.008018663594	-2.064375e-01	8.559119e-01	6.379309e-03	-2.032478e-01	2.096271e-01
0.008018894009	-2.064431e-01	8.559368e-01	6.379495e-03	-2.032533e-01	2.096328e-01
0.008019124424	-2.064486e-01	8.559618e-01	6.379682e-03	-2.032588e-01	2.096384e-01
0.008019354839	-2.064541e-01	8.559867e-01	6.379868e-03	-2.032642e-01	2.096441e-01
0.008019585253	-2.064597e-01	8.560117e-01	6.380055e-03	-2.032696e-01	2.096497e-01
0.008019815668	-2.064652e-01	8.560366e-01	6.380242e-03	-2.032751e-01	2.096553e-01
0.008020046083	-2.064707e-01	8.560615e-01	6.380428e-03	-2.032804e-01	2.096609e-01
0.008020276498	-2.064761e-01	8.560863e-01	6.380614e-03	-2.032858e-01	2.096664e-01
0.008020506912	-2.064816e-01	8.561111e-01	6.380800e-03	-2.032912e-01	2.096720e-01
0.008020737327	-2.064870e-01	8.561358e-01	6.380986e-03	-2.032965e-01	2.096775e-01
0.008020967742	-2.064923e-01	8.561605e-01	6.381172e-03	-2.033018e-01	2.096829e-01
0.008021198157	-2.064977e-01	8.561850e-01	6.381358e-03	-2.033070e-01	2.096884e-01
0.008021428571	-2.065030e-01	8.562095e-01	6.381543e-03	-2.033122e-01	2.096938e-01
0.008021658986	-2.065083e-01	8.562339e-01	6.381727e-03	-2.033174e-01	2.096991e-01
0.008021889401	-2.065135e-01	8.562582e-01	6.381912e-03	-2.033226e-01	2.097045e-01
0.008022119816	-2.065187e-01	8.562823e-01	6.382096e-03	-2.033277e-01	2.097098e-01
0.00802235023	-2.065239e-01	8.563063e-01	6.382279e-03	-2.033327e-01	2.097150e-01
0.008022580645	-2.065290e-01	8.563302e-01	6.382462e-03	-2.033377e-01	2.097202e-01
0.00802281106	-2.065340e-01	8.563540e-01	6.382645e-03	-2.033427e-01	2.097253e-01
0.008023041475	-2.065390e-01	8.563776e-01	6.382826e-03	-2.033476e-01	2.097304e-01
0.008023271889	-2.065440e-01	8.564010e-01	6.383007e-03	-2.033525e-01	2.097355e-01
0.008023502304	-2.065489e-01	8.564243e-01	6.383188e-03	-2.033573e-01	2.097405e-01
0.008023732719	-2.065537e-01	8.564474e-01	6.383368e-03	-2.033621e-01	2.097454e-01
0.008023963134	-2.065585e-01	8.564702e-01	6.383547e-03	-2.033668e-01	2.097503e-01
0.008024193548	-2.065633e-01	8.564929e-01	6.383725e-03	-2.033714e-01	2.097551e-01
0.008024423963	-2.065679e-01	8.565154e-01	6.383903e-03	-2.033760e-01	2.097599e-01
0.008024654378	-2.065725e-01	8.565377e-01	6.384079e-03	-2.033805e-01	2.097646e-01
0.008024884793	-2.065771e-01	8.565597e-01	6.384255e-03	-2.033850e-01	2.097692e-01
0.008025115207	-2.065816e-01	8.565815e-01	6.384430e-03	-2.033893e-01	2.097738e-01
0.008025345622	-2.065860e-01	8.566031e-01	6.384604e-03	-2.033937e-01	2.097783e-01
0.008025576037	-2.065903e-01	8.566243e-01	6.384778e-03	-2.033979e-01	2.097827e-01
0.008025806452	-2.065946e-01	8.566454e-01	6.384950e-03	-2.034021e-01	2.097870e-01
0.008026036866	-2.065987e-01	8.566661e-01	6.385121e-03	-2.034062e-01	2.097913e-01
0.008026267281	-2.066028e-01	8.566866e-01	6.385291e-03	-2.034102e-01	2.097955e-01
0.008026497696	-2.066069e-01	8.567068e-01	6.385461e-03	-2.034141e-01	2.097996e-01
0.008026728111	-2.066108e-01	8.567267e-01	6.385629e-03	-2.034180e-01	2.098036e-01
0.008026958525	-2.066147e-01	8.567463e-01	6.385796e-03	-2.034218e-01	2.098076e-01
0.00802718894	-2.066185e-01	8.567656e-01	6.385962e-03	-2.034255e-01	2.098115e-01
0.008027419355	-2.066222e-01	8.567845e-01	6.386127e-03	-2.034291e-01	2.098152e-01
0.00802764977	-2.066258e-01	8.568032e-01	6.386290e-03	-2.034326e-01	2.098189e-01
0.008027880184	-2.066293e-01	8.568215e-01	6.386453e-03	-2.034361e-01	2.098226e-01
0.008028110599	-2.066328e-01	8.568396e-01	6.386615e-03	-2.034395e-01	2.098261e-01
0.008028341014	-2.066361e-01	8.568573e-01	6.386775e-03	-2.034427e-01	2.098295e-01
0.008028571429	-2.066394e-01	8.568746e-01	6.386934e-03	-2.034459e-01	2.098329e-01
0.008028801843	-2.066426e-01	8.568917e-01	6.387092e-03	-2.034490e-01	2.098361e-01
0.008029032258	-2.066457e-01	8.569083e-01	6.387248e-03	-2.034521e-01	2.098393e-01
0.008029262673	-2.066487e-01	8.569247e-01	6.387403e-03	-2.034550e-01	2.098424e-01
0.008029493088	-2.066516e-01	8.569407e-01	6.387557e-03	-2.034578e-01	2.098454e-01
0.008029723502	-2.066544e-01	8.569564e-01	6.387710e-03	-2.034606e-01	2.098483e-01
0.008029953917	-2.066572e-01	8.569717e-01	6.387861e-03	-2.034632e-01	2.098511e-01
0.008030184332	-2.066598e-01	8.569866e-01	6.388011e-03	-2.034658e-01	2.098538e-01
0.008030414747	-2.066624e-01	8.570012e-01	6.388160e-03	-2.034683e-01	2.098565e-01
0.008030645161	-2.066648e-01	8.570154e-01	6.388307e-03	-2.034707e-01	2.098590e-01
0.008030875576	-2.066672e-01	8.570293e-01	6.388453e-03	-2.034730e-01	2.098614e-01
0.008031105991	-2.066695e-01	8.570428e-01	6.388597e-03	-2.034752e-01	2.098638e-01
0.008031336406	-2.066717e-01	8.570559e-01	6.388740e-03	-2.034773e-01	2.098660e-01
0.00803156682	-2.066737e-01	8.570686e-01	6.388882e-03	-2.034793e-01	2.098682e-01
0.008031797235	-2.066757e-01	8.570810e-01	6.389022e-03	-2.034812e-01	2.098702e-01
0.00803202765	-2.066776e-01	8.570930e-01	6.389161e-03	-2.034831e-01	2.098722e-01
0.008032258065	-2.066794e-01	8.571046e-01	6.389298e-03	-2.034848e-01	2.098741e-01
0.008032488479	-2.066811e-01	8.571158e-01	6.389434e-03	-2.034864e-01	2.098759e-01
0.008032718894	-2.066827e-01	8.571267e-01	6.389569e-03	-2.034880e-01	2.098775e-01
0.008032949309	-2.066843e-01	8.571371e-01	6.389702e-03	-2.034894e-01	2.098791e-01
0.008033179724	-2.066857e-01	8.571472e-01	6.389833e-03	-2.034908e-01	2.098806e-01
0.008033410138	-2.066870e-01	8.571568e-01	6.389963e-03	-2.034920e-01	2.098820e-01
0.008033640553	-2.066882e-01	8.571661e-01	6.390092e-03	-2.034932e-01	2.098833e-01
0.008033870968	-2.066894e-01	8.571750e-01	6.390219e-03	-2.034943e-01	2.098845e-01
0.008034101382	-2.066904e-01	8.571834e-01	6.390345e-03	-2.034952e-01	2.098856e-01
0.008034331797	-2.066913e-01	8.571915e-01	6.390469e-03	-2.034961e-01	2.098866e-01
0.008034562212	-2.066922e-01	8.571992e-01	6.390592e-03	-2.034969e-01	2.098875e-01
0.008034792627	-2.066929e-01	8.572065e-01	6.390713e-03	-2.034976e-01	2.098883e-01
0.008035023041	-2.066936e-01	8.572134e-01	6.390833e-03	-2.034982e-01	2.098890e-01
0.008035253456	-2.066942e-01	8.572199e-01	6.390951e-03	-2.034987e-01	2.098896e-01
0.008035483871	-2.066946e-01	8.572260e-01	6.391068e-03	-2.034991e-01	2.098902e-01
0.008035714286	-2.066950e-01	8.572317e-01	6.391184e-03	-2.034994e-01	2.098906e-01
0.0080359447 	-2.066953e-01	8.572371e-01	6.391298e-03	-2.034996e-01	2.098909e-01
0.008036175115	-2.066955e-01	8.572420e-01	6.391411e-03	-2.034998e-01	2.098912e-01
0.00803640553	-2.066956e-01	8.572466e-01	6.391522e-03	-2.034998e-01	2.098914e-01
0.008036635945	-2.066956e-01	8.572507e-01	6.391632e-03	-2.034998e-01	2.098914e-01
0.008036866359	-2.066955e-01	8.572545e-01	6.391740e-03	-2.034997e-01	2.098914e-01
0.008037096774	-2.066954e-01	8.572579e-01	6.391847e-03	-2.034994e-01	2.098913e-01
0.008037327189	-2.066951e-01	8.572609e-01	6.391952e-03	-2.034991e-01	2.098911e-01
0.008037557604	-2.066948e-01	8.572636e-01	6.392056e-03	-2.034988e-01	2.098908e-01
0.008037788018	-2.066944e-01	8.572658e-01	6.392159e-03	-2.034983e-01	2.098904e-01
0.008038018433	-2.066938e-01	8.572677e-01	6.392260e-03	-2.034977e-01	2.098900e-01
0.008038248848	-2.066933e-01	8.572693e-01	6.392360e-03	-2.034971e-01	2.098894e-01
0.008038479263	-2.066926e-01	8.572704e-01	6.392459e-03	-2.034963e-01	2.098888e-01
0.008038709677	-2.066918e-01	8.572712e-01	6.392556e-03	-2.034955e-01	2.098881e-01
0.008038940092	-2.066910e-01	8.572716e-01	6.392652e-03	-2.034946e-01	2.098873e-01
0.008039170507	-2.066900e-01	8.572717e-01	6.392747e-03	-2.034937e-01	2.098864e-01
0.008039400922	-2.066890e-01	8.572714e-01	6.392840e-03	-2.034926e-01	2.098855e-01
0.008039631336	-2.066880e-01	8.572708e-01	6.392931e-03	-2.034915e-01	2.098844e-01
0.008039861751	-2.066868e-01	8.572698e-01	6.393022e-03	-2.034903e-01	2.098833e-01
0.008040092166	-2.066855e-01	8.572685e-01	6.393111e-03	-2.034890e-01	2.098821e-01
0.008040322581	-2.066842e-01	8.572668e-01	6.393199e-03	-2.034876e-01	2.098808e-01
0.008040552995	-2.066828e-01	8.572647e-01	6.393285e-03	-2.034862e-01	2.098795e-01
0.00804078341	-2.066814e-01	8.572624e-01	6.393371e-03	-2.034847e-01	2.098780e-01
0.008041013825	-2.066798e-01	8.572597e-01	6.393455e-03	-2.034831e-01	2.098765e-01
0.00804124424	-2.066782e-01	8.572566e-01	6.393537e-03	-2.034814e-01	2.098750e-01
0.008041474654	-2.066765e-01	8.572533e-01	6.393619e-03	-2.034797e-01	2.098733e-01
0.008041705069	-2.066748e-01	8.572496e-01	6.393699e-03	-2.034779e-01	2.098716e-01
0.008041935484	-2.066729e-01	8.572456e-01	6.393778e-03	-2.034760e-01	2.098698e-01
0.008042165899	-2.066710e-01	8.572412e-01	6.393855e-03	-2.034741e-01	2.098680e-01
0.008042396313	-2.066691e-01	8.572366e-01	6.393932e-03	-2.034721e-01	2.098660e-01
0.008042626728	-2.066670e-01	8.572316e-01	6.394007e-03	-2.034700e-01	2.098640e-01
0.008042857143	-2.066649e-01	8.572264e-01	6.394081e-03	-2.034679e-01	2.098620e-01
0.008043087558	-2.066628e-01	8.572208e-01	6.394154e-03	-2.034657e-01	2.098598e-01
0.008043317972	-2.066605e-01	8.572150e-01	6.394225e-03	-2.034634e-01	2.098577e-01
0.008043548387	-2.066582e-01	8.572088e-01	6.394296e-03	-2.034611e-01	2.098554e-01
0.008043778802	-2.066559e-01	8.572024e-01	6.394365e-03	-2.034587e-01	2.098531e-01
0.008044009217	-2.066535e-01	8.571957e-01	6.394433e-03	-2.034563e-01	2.098507e-01
0.008044239631	-2.066510e-01	8.571887e-01	6.394500e-03	-2.034538e-01	2.098483e-01
0.008044470046	-2.066485e-01	8.571814e-01	6.394566e-03	-2.034512e-01	2.098458e-01
0.008044700461	-2.066459e-01	8.571738e-01	6.394631e-03	-2.034486e-01	2.098432e-01
0.008044930876	-2.066433e-01	8.571660e-01	6.394695e-03	-2.034459e-01	2.098406e-01
0.00804516129	-2.066406e-01	8.571579e-01	6.394757e-03	-2.034432e-01	2.098379e-01
0.008045391705	-2.066378e-01	8.571496e-01	6.394819e-03	-2.034404e-01	2.098352e-01
0.00804562212	-2.066350e-01	8.571410e-01	6.394879e-03	-2.034376e-01	2.098325e-01
0.008045852535	-2.066322e-01	8.571321e-01	6.394939e-03	-2.034347e-01	2.098296e-01
0.008046082949	-2.066293e-01	8.571230e-01	6.394997e-03	-2.034318e-01	2.098268e-01
0.008046313364	-2.066263e-01	8.571137e-01	6.395055e-03	-2.034288e-01	2.098238e-01
0.008046543779	-2.066233e-01	8.571041e-01	6.395111e-03	-2.034258e-01	2.098209e-01
0.008046774194	-2.066203e-01	8.570943e-01	6.395167e-03	-2.034227e-01	2.098178e-01
0.008047004608	-2.066172e-01	8.570842e-01	6.395221e-03	-2.034196e-01	2.098148e-01
0.008047235023	-2.066140e-01	8.570740e-01	6.395275e-03	-2.034164e-01	2.098117e-01
0.008047465438	-2.066108e-01	8.570635e-01	6.395327e-03	-2.034132e-01	2.098085e-01
0.008047695853	-2.066076e-01	8.570528e-01	6.395379e-03	-2.034099e-01	2.098053e-01
0.008047926267	-2.066044e-01	8.570419e-01	6.395430e-03	-2.034066e-01	2.098021e-01
0.008048156682	-2.066010e-01	8.570307e-01	6.395480e-03	-2.034033e-01	2.097988e-01
0.008048387097	-2.065977e-01	8.570194e-01	6.395528e-03	-2.033999e-01	2.097955e-01
0.008048617512	-2.065943e-01	8.570079e-01	6.395577e-03	-2.033965e-01	2.097921e-01
0.008048847926	-2.065909e-01	8.569961e-01	6.395624e-03	-2.033931e-01	2.097887e-01
0.008049078341	-2.065874e-01	8.569842e-01	6.395670e-03	-2.033896e-01	2.097853e-01
0.008049308756	-2.065839e-01	8.569721e-01	6.395716e-03	-2.033861e-01	2.097818e-01
0.008049539171	-2.065804e-01	8.569598e-01	6.395761e-03	-2.033825e-01	2.097783e-01
0.008049769585	-2.065768e-01	8.569474e-01	6.395805e-03	-2.033789e-01	2.097747e-01
0.00805      	-2.065732e-01	8.569347e-01	6.395848e-03	-2.033753e-01	2.097712e-01
0.008050230415	-2.065696e-01	8.569219e-01	6.395890e-03	-2.033717e-01	2.097675e-01
0.008050460829	-2.065659e-01	8.569089e-01	6.395932e-03	-2.033680e-01	2.097639e-01
0.008050691244	-2.065622e-01	8.568958e-01	6.395973e-03	-2.033643e-01	2.097602e-01
0.008050921659	-2.065585e-01	8.568825e-01	6.396013e-03	-2.033605e-01	2.097565e-01
0.008051152074	-2.065548e-01	8.568690e-01	6.396053e-03	-2.033568e-01	2.097528e-01
0.008051382488	-2.065510e-01	8.568554e-01	6.396092e-03	-2.033530e-01	2.097491e-01
0.008051612903	-2.065472e-01	8.568417e-01	6.396130e-03	-2.033491e-01	2.097453e-01
0.008051843318	-2.065434e-01	8.568278e-01	6.396168e-03	-2.033453e-01	2.097415e-01
0.008052073733	-2.065395e-01	8.568138e-01	6.396204e-03	-2.033414e-01	2.097376e-01
0.008052304147	-2.065357e-01	8.567996e-01	6.396241e-03	-2.033375e-01	2.097338e-01
0.008052534562	-2.065318e-01	8.567854e-01	6.396276e-03	-2.033336e-01	2.097299e-01
0.008052764977	-2.065279e-01	8.567709e-01	6.396312e-03	-2.033297e-01	2.097260e-01
0.008052995392	-2.065239e-01	8.567564e-01	6.396346e-03	-2.033257e-01	2.097221e-01
0.008053225806	-2.065200e-01	8.567418e-01	6.396380e-03	-2.033218e-01	2.097182e-01
0.008053456221	-2.065160e-01	8.567270e-01	6.396413e-03	-2.033178e-01	2.097142e-01
0.008053686636	-2.065120e-01	8.567121e-01	6.396446e-03	-2.033138e-01	2.097102e-01
0.008053917051	-2.065080e-01	8.566972e-01	6.396478e-03	-2.033098e-01	2.097062e-01
0.008054147465	-2.065040e-01	8.566821e-01	6.396510e-03	-2.033057e-01	2.097022e-01
0.00805437788	-2.064999e-01	8.566669e-01	6.396541e-03	-2.033017e-01	2.096982e-01
0.008054608295	-2.064959e-01	8.566517e-01	6.396572e-03	-2.032976e-01	2.096942e-01
0.00805483871	-2.064918e-01	8.566363e-01	6.396602e-03	-2.032935e-01	2.096901e-01
0.008055069124	-2.064878e-01	8.566209e-01	6.396632e-03	-2.032894e-01	2.096861e-01
0.008055299539	-2.064837e-01	8.566054e-01	6.396661e-03	-2.032853e-01	2.096820e-01
0.008055529954	-2.064796e-01	8.565898e-01	6.396690e-03	-2.032812e-01	2.096779e-01
0.008055760369	-2.064755e-01	8.565741e-01	6.396719e-03	-2.032771e-01	2.096738e-01
0.008055990783	-2.064713e-01	8.565583e-01	6.396747e-03	-2.032730e-01	2.096697e-01
0.008056221198	-2.064672e-01	8.565425e-01	6.396775e-03	-2.032688e-01	2.096656e-01
0.008056451613	-2.064631e-01	8.565266e-01	6.396802e-03	-2.032647e-01	2.096615e-01
0.008056682028	-2.064589e-01	8.565107e-01	6.396829e-03	-2.032605e-01	2.096574e-01
0.008056912442	-2.064548e-01	8.564947e-01	6.396856e-03	-2.032564e-01	2.096532e-01
0.008057142857	-2.064506e-01	8.564786e-01	6.396882e-03	-2.032522e-01	2.096491e-01
0.008057373272	-2.064465e-01	8.564625e-01	6.396908e-03	-2.032480e-01	2.096449e-01
0.008057603687	-2.064423e-01	8.564463e-01	6.396933e-03	-2.032439e-01	2.096408e-01
0.008057834101	-2.064382e-01	8.564301e-01	6.396958e-03	-2.032397e-01	2.096366e-01
0.008058064516	-2.064340e-01	8.564139e-01	6.396983e-03	-2.032355e-01	2.096325e-01
0.008058294931	-2.064298e-01	8.563976e-01	6.397008e-03	-2.032313e-01	2.096283e-01
0.008058525346	-2.064257e-01	8.563813e-01	6.397032e-03	-2.032271e-01	2.096242e-01
0.00805875576	-2.064215e-01	8.563649e-01	6.397057e-03	-2.032230e-01	2.096200e-01
0.008058986175	-2.064173e-01	8.563486e-01	6.397080e-03	-2.032188e-01	2.096159e-01
0.00805921659	-2.064131e-01	8.563322e-01	6.397104e-03	-2.032146e-01	2.096117e-01
0.008059447005	-2.064090e-01	8.563157e-01	6.397128e-03	-2.032104e-01	2.096075e-01
0.008059677419	-2.064048e-01	8.562993e-01	6.397151e-03	-2.032062e-01	2.096034e-01
0.008059907834	-2.064006e-01	8.562828e-01	6.397174e-03	-2.032021e-01	2.095992e-01
0.008060138249	-2.063965e-01	8.562663e-01	6.397196e-03	-2.031979e-01	2.095951e-01
0.008060368664	-2.063923e-01	8.562498e-01	6.397219e-03	-2.031937e-01	2.095909e-01
0.008060599078	-2.063882e-01	8.562333e-01	6.397241e-03	-2.031895e-01	2.095868e-01
0.008060829493	-2.063840e-01	8.562168e-01	6.397264e-03	-2.031854e-01	2.095826e-01
0.008061059908	-2.063799e-01	8.562003e-01	6.397286e-03	-2.031812e-01	2.095785e-01
0.008061290323	-2.063757e-01	8.561838e-01	6.397307e-03	-2.031771e-01	2.095744e-01
0.008061520737	-2.063716e-01	8.561673e-01	6.397329e-03	-2.031729e-01	2.095703e-01
0.008061751152	-2.063675e-01	8.561508e-01	6.397351e-03	-2.031688e-01	2.095661e-01
0.008061981567	-2.063633e-01	8.561343e-01	6.397372e-03	-2.031647e-01	2.095620e-01
0.008062211982	-2.063592e-01	8.561178e-01	6.397394e-03	-2.031605e-01	2.095579e-01
0.008062442396	-2.063551e-01	8.561014e-01	6.397415e-03	-2.031564e-01	2.095538e-01
0.008062672811	-2.063510e-01	8.560849e-01	6.397436e-03	-2.031523e-01	2.095497e-01
0.008062903226	-2.063469e-01	8.560685e-01	6.397457e-03	-2.031482e-01	2.095457e-01
0.008063133641	-2.063429e-01	8.560520e-01	6.397478e-03	-2.031441e-01	2.095416e-01
0.008063364055	-2.063388e-01	8.560356e-01	6.397498e-03	-2.031400e-01	2.095375e-01
0.00806359447	-2.063347e-01	8.560193e-01	6.397519e-03	-2.031360e-01	2.095335e-01
