0 	909.429 	0 	8.47403e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.0368632 	909.429 	0 	6.67447e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.0719457 	909.429 	0 	9.69231e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.105334 	909.429 	0 	8.2155e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.137109 	909.429 	0 	7.98785e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.167349 	909.429 	0 	7.60438e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.196128 	909.429 	0 	3.77106e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.223518 	909.429 	0 	6.47363e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.249584 	909.429 	0 	4.78892e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.274391 	909.429 	0 	1.99102e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.298 	909.429 	0 	3.66199e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.320468 	909.429 	0 	5.61455e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.341851 	909.429 	0 	9.88425e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.362201 	909.429 	0 	1.00894e-13 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.381568 	909.429 	0 	4.81305e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.4 	909.429 	0 	7.17798e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.406989 	909.429 	0 	1.07789e-13 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.413983 	909.429 	0 	9.86151e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.420982 	909.429 	0 	9.62633e-14 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.427984 	909.429 	0 	1.17169e-13 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.434992 	909.429 	0 	3.54629e-13 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.442003 	909.429 	0 	3.67118e-12 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.44902 	909.429 	0 	4.30822e-11 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.45604 	909.429 	0 	5.10034e-10 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.463066 	909.429 	0 	6.05061e-09 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.470095 	909.429 	0 	7.18291e-08 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.47713 	909.429 	0 	8.53393e-07 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.75 	9.78449e-06
0.484168 	909.429 	0 	1.01466e-05 	0.003693 	13.5537 	1 	295 	1.84143e+20 	0.750001 	9.78449e-06
0.491212 	909.429 	0 	0.000120744 	0.003693 	13.5536 	1 	295.006 	1.84143e+20 	0.750014 	9.78449e-06
0.498259 	909.429 	0 	0.00143554 	0.00369299 	13.5521 	1 	295.068 	1.84143e+20 	0.750176 	9.78452e-06
