0.628627 	909.429 	7.25941 	2.32516e-13 	0.003693 	13.5537 	2.93357e-54 	1 	295 	295 	1.08039e-33 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.632213 	909.429 	7.25941 	2.08342e-13 	0.003693 	13.5537 	1.44628e-53 	1 	295 	295 	5.32643e-33 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.635798 	909.429 	7.25941 	2.65966e-13 	0.003693 	13.5537 	8.50934e-53 	1 	295 	295 	3.13388e-32 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.639386 	909.429 	7.25941 	4.43168e-13 	0.003693 	13.5537 	4.80265e-52 	1 	295 	295 	1.76875e-31 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.642975 	909.429 	7.25941 	4.06437e-13 	0.003693 	13.5537 	2.70828e-51 	1 	295 	295 	9.9742e-31 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.646567 	909.429 	7.25941 	2.71509e-13 	0.003693 	13.5537 	1.52366e-50 	1 	295 	295 	5.61142e-30 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.650158 	909.429 	7.25941 	2.92098e-13 	0.003693 	13.5537 	7.8992e-50 	1 	295 	295 	2.90917e-29 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.653752 	909.429 	7.25941 	3.26345e-13 	0.003693 	13.5537 	3.9985e-49 	1 	295 	295 	1.47259e-28 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.657346 	909.429 	7.25941 	2.36047e-13 	0.003693 	13.5537 	2.02365e-48 	1 	295 	295 	7.45284e-28 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.660944 	909.429 	7.25941 	2.65186e-13 	0.003693 	13.5537 	1.01791e-47 	1 	295 	295 	3.74884e-27 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.664541 	909.429 	7.25941 	2.61538e-13 	0.003693 	13.5537 	5.03408e-47 	1 	295 	295 	1.85398e-26 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.668141 	909.429 	7.25941 	4.7973e-13 	0.003693 	13.5537 	2.47948e-46 	1 	295 	295 	9.13159e-26 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.67174 	909.429 	7.25941 	1.19904e-12 	0.003693 	13.5537 	1.21098e-45 	1 	295 	295 	4.45988e-25 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.675343 	909.429 	7.25941 	1.39064e-12 	0.003693 	13.5537 	5.92081e-45 	1 	295 	295 	2.18055e-24 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.678946 	909.429 	7.25941 	7.41382e-13 	0.003693 	13.5537 	2.91075e-44 	1 	295 	295 	1.07199e-23 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.682552 	909.429 	7.25941 	4.44455e-13 	0.003693 	13.5537 	1.44708e-43 	1 	295 	295 	5.3294e-23 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.686158 	909.429 	7.25941 	4.843e-13 	0.003693 	13.5537 	7.15093e-43 	1 	295 	295 	2.6336e-22 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.689766 	909.429 	7.25941 	2.39981e-13 	0.003693 	13.5537 	3.55654e-42 	1 	295 	295 	1.30982e-21 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.693375 	909.429 	7.25941 	1.44353e-13 	0.003693 	13.5537 	1.7879e-41 	1 	295 	295 	6.5846e-21 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.696986 	909.429 	7.25941 	1.71873e-13 	0.003693 	13.5537 	8.95938e-41 	1 	295 	295 	3.29961e-20 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.700598 	909.429 	7.25941 	2.3676e-13 	0.003693 	13.5537 	4.04459e-40 	1 	295 	295 	1.48957e-19 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.704213 	909.429 	7.25941 	2.83685e-13 	0.003693 	13.5537 	2.28382e-39 	1 	295 	295 	8.41098e-19 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.707827 	909.429 	7.25941 	1.96434e-13 	0.003693 	13.5537 	1.09904e-38 	1 	295 	295 	4.04763e-18 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.711444 	909.429 	7.25941 	1.77471e-13 	0.003693 	13.5537 	5.2481e-38 	1 	295 	295 	1.9328e-17 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.715061 	909.429 	7.25941 	3.64941e-13 	0.003693 	13.5537 	2.75615e-37 	1 	295 	295 	1.01506e-16 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.718681 	909.429 	7.25941 	6.21383e-13 	0.003693 	13.5537 	1.40985e-36 	1 	295 	295 	5.1923e-16 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.722302 	909.429 	7.25941 	6.22572e-13 	0.003693 	13.5537 	7.84856e-36 	1 	295 	295 	2.89053e-15 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.725925 	909.429 	7.25941 	3.45733e-13 	0.003693 	13.5537 	3.86443e-35 	1 	295 	295 	1.42322e-14 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.729548 	909.429 	7.25941 	2.26523e-13 	0.003693 	13.5537 	1.87336e-34 	1 	295 	295 	6.89933e-14 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.733174 	909.429 	7.25941 	3.89779e-13 	0.003693 	13.5537 	9.27107e-34 	1 	295 	295 	3.4144e-13 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.7368 	909.429 	7.25941 	4.28661e-13 	0.003693 	13.5537 	4.69721e-33 	1 	295 	295 	1.72992e-12 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.740429 	909.429 	7.25941 	3.26296e-13 	0.003693 	13.5537 	2.39745e-32 	1 	295 	295 	8.82949e-12 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.744058 	909.429 	7.25941 	2.84944e-13 	0.003693 	13.5537 	1.20818e-31 	1 	295 	295 	4.44956e-11 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.74769 	909.429 	7.25941 	3.0897e-13 	0.003693 	13.5537 	5.89574e-31 	1 	295 	295 	2.17132e-10 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.751321 	909.429 	7.25941 	4.28155e-13 	0.003693 	13.5537 	2.79205e-30 	1 	295 	295 	1.02827e-09 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.754956 	909.429 	7.25941 	3.26948e-13 	0.003693 	13.5537 	1.33376e-29 	1 	295 	295 	4.91206e-09 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.758591 	909.429 	7.25941 	3.01368e-13 	0.003693 	13.5537 	6.89104e-29 	1 	295 	295 	2.53788e-08 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
